0 th Tree built! the shape of data for training:(6000, 785)
1 th Tree built! the shape of data for training:(6000, 785)
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 548, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 543, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 543, 0, 1, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 15, 0, 0, 0, 0, 0, 0, 0]
[561, 0, 15, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 4, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 548, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 4, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[587, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 543, 0, 0, 0]
[561, 0, 0, 0, 0, 0, 543, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 463, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 5, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 546, 0, 0, 0, 0, 1]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 6, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[587, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 546, 0, 0, 0, 0, 1]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[582, 2, 0, 0, 8, 0, 0, 1, 2, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 453, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 916, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 548, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[575, 1, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 4, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[574, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[1135, 0, 0, 0, 0, 0, 0, 0, 0, 0]
